"subject","activity","frequency_of_body_acceleration_jerk_mean (x_axis)","frequency_of_body_acceleration_jerk_mean (y_axis)","frequency_of_body_acceleration_jerk_mean (z_axis)","frequency_of_body_acceleration_jerk_standard_deviation (x_axis)","frequency_of_body_acceleration_jerk_standard_deviation (y_axis)","frequency_of_body_acceleration_jerk_standard_deviation (z_axis)","frequency_of_body_acceleration_magnitude_mean","frequency_of_body_acceleration_magnitude_standard_deviation","frequency_of_body_acceleration_mean (x_axis)","frequency_of_body_acceleration_mean (y_axis)","frequency_of_body_acceleration_mean (z_axis)","frequency_of_body_acceleration_standard_deviation (x_axis)","frequency_of_body_acceleration_standard_deviation (y_axis)","frequency_of_body_acceleration_standard_deviation (z_axis)","frequency_of_body_body_acceleration_jerk_magnitude_mean","frequency_of_body_body_acceleration_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_jerk_magnitude_mean","frequency_of_body_body_gyroscopic_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_magnitude_mean","frequency_of_body_body_gyroscopic_magnitude_standard_deviation","frequency_of_body_gyroscopic_mean (x_axis)","frequency_of_body_gyroscopic_mean (y_axis)","frequency_of_body_gyroscopic_mean (z_axis)","frequency_of_body_gyroscopic_standard_deviation (x_axis)","frequency_of_body_gyroscopic_standard_deviation (y_axis)","frequency_of_body_gyroscopic_standard_deviation (z_axis)","time_of_body_acceleration_jerk_magnitude_mean","time_of_body_acceleration_jerk_magnitude_standard_deviation","time_of_body_acceleration_jerk_mean (x_axis)","time_of_body_acceleration_jerk_mean (y_axis)","time_of_body_acceleration_jerk_mean (z_axis)","time_of_body_acceleration_jerk_standard_deviation (x_axis)","time_of_body_acceleration_jerk_standard_deviation (y_axis)","time_of_body_acceleration_jerk_standard_deviation (z_axis)","time_of_body_acceleration_magnitude_mean","time_of_body_acceleration_magnitude_standard_deviation","time_of_body_acceleration_mean (x_axis)","time_of_body_acceleration_mean (y_axis)","time_of_body_acceleration_mean (z_axis)","time_of_body_acceleration_standard_deviation (x_axis)","time_of_body_acceleration_standard_deviation (y_axis)","time_of_body_acceleration_standard_deviation (z_axis)","time_of_body_gyroscopic_jerk_magnitude_mean","time_of_body_gyroscopic_jerk_magnitude_standard_deviation","time_of_body_gyroscopic_jerk_mean (x_axis)","time_of_body_gyroscopic_jerk_mean (y_axis)","time_of_body_gyroscopic_jerk_mean (z_axis)","time_of_body_gyroscopic_jerk_standard_deviation (x_axis)","time_of_body_gyroscopic_jerk_standard_deviation (y_axis)","time_of_body_gyroscopic_jerk_standard_deviation (z_axis)","time_of_body_gyroscopic_magnitude_mean","time_of_body_gyroscopic_magnitude_standard_deviation","time_of_body_gyroscopic_mean (x_axis)","time_of_body_gyroscopic_mean (y_axis)","time_of_body_gyroscopic_mean (z_axis)","time_of_body_gyroscopic_standard_deviation (x_axis)","time_of_body_gyroscopic_standard_deviation (y_axis)","time_of_body_gyroscopic_standard_deviation (z_axis)","time_of_gravity_acceleration_magnitude_mean","time_of_gravity_acceleration_magnitude_standard_deviation","time_of_gravity_acceleration_mean (x_axis)","time_of_gravity_acceleration_mean (y_axis)","time_of_gravity_acceleration_mean (z_axis)","time_of_gravity_acceleration_standard_deviation (x_axis)","time_of_gravity_acceleration_standard_deviation (y_axis)","time_of_gravity_acceleration_standard_deviation (z_axis)"
2,"WALKING_DOWNSTAIRS",-0.1217113788125,-0.132192233304167,-0.120667037844444,-0.0914784881458333,-0.0815286981875,-0.0355276668355556,-0.142494735166667,-0.0499416486104167,-0.140456485416667,-0.146452542216667,-0.101756707573333,-0.0847832894375,-0.0901282864375,-0.0865016808222222,-0.1462244198125,-0.0773542916541667,-0.121174673854167,-0.0474005355416667,-0.127247833248889,-0.0677213054533333,-0.1327955060125,-0.158679912189583,-0.158813169511111,-0.054871748425,-0.04950530448125,-0.0402476018066667,-0.0669444298145833,-0.13561872905625,-0.09252962948125,-0.0801332788666667,-0.0834904418541667,-0.1575540076,-0.176207384266667,-0.154598015416667,-0.0954381594604167,-0.134225540947917,-0.0474046471666667,-0.0423146324,-0.04720043314375,-0.141979873788125,-0.158953256768889,-0.16719392325,-0.128621181362222,-0.0787469276,-0.0657167228125,-0.0984896469044444,-0.11475518825625,-0.1474810029375,-0.1490199008,-0.1434245675125,-0.1064935468,-0.10510390765,-0.0778676773541667,-0.0613477923777778,-0.0923426382416667,-0.148071213770833,-0.1607563367,-0.1506662414125,-0.0766099809666667,-0.125256055254,-0.0284205640458333,-0.0461842763777778,-0.0794677046875,-0.165111541677083,-0.143212019666667,-0.135755345766667
2,"WALKING_UPSTAIRS",-0.323778279710417,-0.312506966020833,-0.320696368291667,-0.208775026525,-0.23093677549375,-0.279280411645833,-0.26724933823125,-0.238977827041667,-0.293008171739583,-0.273280510327083,-0.2978927823375,-0.217241087754167,-0.233558104939583,-0.244119620833333,-0.300184006889583,-0.234169764229167,-0.297582279041667,-0.265561536027083,-0.305185589543958,-0.264910009214583,-0.301580285041667,-0.314885720145833,-0.294563614377083,-0.26547524389375,-0.252105334020833,-0.245797341604167,-0.285423878854167,-0.211071581008333,-0.2651515878875,-0.3011058789225,-0.2954547871875,-0.259423534354167,-0.271916555166667,-0.270236966375,-0.291328892902083,-0.207471981816667,-0.290650140020833,-0.306762089335417,-0.293903559104167,-0.310414514604167,-0.313937523429167,-0.30951986720625,-0.292040644979167,-0.258312941458333,-0.270856997570833,-0.297774396377083,-0.265856952864583,-0.229768114410417,-0.218487433910417,-0.180183389972917,-0.2702050092875,-0.263062676845833,-0.306517409360417,-0.310704718625,-0.269141933791667,-0.253068483402083,-0.27536044426875,-0.248091050394792,-0.282819998772917,-0.224652085504583,-0.2359689289375,-0.276295324385417,-0.278188980791667,-0.271371519291667,-0.26381910225,-0.2729862295625
3,"LAYING",-0.730628845393651,-0.739691231783333,-0.733659324093651,-0.736678010746032,-0.7429722024,-0.730720131409524,-0.739080471992064,-0.738962679771429,-0.741527731715873,-0.7463202686,-0.726213923346032,-0.740786954190476,-0.7486298094,-0.732726273079365,-0.726432035351667,-0.75740276576,-0.725645196149206,-0.751986431469841,-0.719955390715873,-0.749516551626984,-0.740044194809524,-0.74835001828,-0.735816620584127,-0.741545772206349,-0.74358314123,-0.737845562814286,-0.731253936298413,-0.723690507957143,-0.754081332016667,-0.73085668331746,-0.740501197152222,-0.717515621117833,-0.723289388063492,-0.723200393026984,-0.743135326303333,-0.713129990821667,-0.771623912511667,-0.742432744330159,-0.743510282815873,-0.716220566856667,-0.719972170525397,-0.726875734408579,-0.733443164260317,-0.726799131311111,-0.748582454866667,-0.73922276004127,-0.736911887804762,-0.715143602366667,-0.724357016295238,-0.723442678406349,-0.7471703725325,-0.734576786985,-0.748855546633333,-0.731589435984127,-0.743889703333333,-0.714499456418333,-0.713323382138095,-0.7260874867,-0.729940204257143,-0.71753129558254,-0.75644138915,-0.736859409752381,-0.744138891433333,-0.709430884966667,-0.714119598755556,-0.726776708444444
3,"SITTING",-0.643778747927451,-0.669922915090741,-0.675343735235294,-0.724443853929412,-0.752781543726667,-0.785176328321569,-0.634698450305882,-0.722514091764706,-0.682228068788235,-0.677862072957407,-0.684820663694118,-0.74695668134902,-0.757293918592593,-0.776241266198039,-0.644466599651852,-0.728036876648148,-0.645757464964706,-0.740550277294118,-0.652354529447059,-0.75414160327451,-0.649388047586275,-0.646717906727778,-0.647395383137255,-0.754651442986275,-0.736809780259259,-0.752996045254902,-0.693086442843137,-0.757446098372549,-0.710705443481481,-0.726698383254902,-0.687892197782353,-0.673965177851852,-0.683522410368039,-0.671157784512157,-0.725502581555556,-0.757410012746296,-0.73285177962037,-0.753769012086078,-0.730587675207843,-0.644899459609259,-0.638939756396078,-0.621412064439216,-0.703170101715686,-0.775250298911765,-0.713675168142593,-0.745824096980392,-0.73182755472549,-0.702203204814815,-0.739900600864706,-0.716010914,-0.693646963611111,-0.745503031814815,-0.729414877327778,-0.746213640529412,-0.705488510968627,-0.703412359787037,-0.723316011048039,-0.674612185541177,-0.730823239960784,-0.782542357666667,-0.738902177851852,-0.754240709254902,-0.707044331313725,-0.647921644957407,-0.661506323311765,-0.650450959311765
3,"STANDING",-0.693516764485,-0.696389747003333,-0.698768172587302,-0.7186312979,-0.729665953966667,-0.711546488174603,-0.690727210993333,-0.724286762883333,-0.693566667361667,-0.703913597856667,-0.700070192136857,-0.722961994895,-0.732419844818333,-0.702818453728571,-0.699193776700167,-0.732511067073333,-0.697753899045,-0.715006137935,-0.692133155465079,-0.697388307904762,-0.699827556983333,-0.701917414383333,-0.698063270730159,-0.7250927819,-0.735898171053333,-0.707962132434921,-0.677355690116667,-0.714452518866667,-0.728282425433333,-0.715321346492063,-0.720430517016667,-0.72914626439,-0.713661421460317,-0.722673624116667,-0.689357552443333,-0.728745198233333,-0.7248698094,-0.705441582650794,-0.7149784954,-0.714207677635,-0.717256925808095,-0.717359984553333,-0.6876772638,-0.713386971879365,-0.718902775383333,-0.692757055111111,-0.682261393906667,-0.742816384083333,-0.714427119142857,-0.725948363018333,-0.694223002633333,-0.727435334001667,-0.7318827858,-0.708749158793651,-0.700546719706667,-0.733359937033333,-0.726832091260317,-0.73565299125,-0.685822033539683,-0.708219323001587,-0.7279078452,-0.708596300730159,-0.719144629516667,-0.73101835868,-0.711792630831746,-0.718909780001667
3,"WALKING",-0.303378729638333,-0.306182511242105,-0.305720337275439,-0.319848887405,-0.331886228119298,-0.329838093259825,-0.32052756765,-0.3198380798,-0.307786066993333,-0.315419826592982,-0.302197202649123,-0.31927225158,-0.328719235842105,-0.311936020280702,-0.327303613824561,-0.33392567434386,-0.325476675468333,-0.32951116177,-0.346205328631579,-0.328521139608772,-0.317587038906667,-0.319236476578947,-0.330010235864912,-0.319189960531667,-0.339793412484211,-0.33172756777193,-0.328888853023333,-0.326960569083333,-0.284049122315789,-0.272428363105263,-0.279121180946667,-0.328680684736842,-0.327430064684211,-0.340812963193333,-0.297597287992982,-0.333141969491228,-0.328089122263158,-0.321084531932982,-0.3055696004,-0.35163215797193,-0.349653146421053,-0.32618024945,-0.297806854831579,-0.322063259596491,-0.284696496708772,-0.286566764933333,-0.319830061633333,-0.327572601105263,-0.322435677047368,-0.32154664124,-0.315741065491228,-0.335405821935088,-0.285330553614035,-0.281424212842105,-0.290687079796667,-0.333149266921579,-0.316819536963158,-0.33537173315,-0.295404576510526,-0.323529641277193,-0.297935169735088,-0.309323127885263,-0.295445596735,-0.331957311633333,-0.342770358859649,-0.339514189611167
3,"WALKING_DOWNSTAIRS",-0.232382814525,-0.254392491776471,-0.233289000729167,-0.199298319,-0.187918611039216,-0.17020839003125,-0.25780770431875,-0.1335441837125,-0.265522249716667,-0.262864237776471,-0.244126229979167,-0.23386314025,-0.229448427078431,-0.1922981805,-0.244924890439216,-0.168516260960784,-0.27020118815625,-0.177842418620833,-0.223616926239792,-0.144216392428958,-0.290080483208333,-0.304373553521569,-0.295285246166667,-0.22154835436875,-0.219465973201961,-0.172096685989583,-0.273120306095833,-0.2706781220125,-0.193280404127451,-0.2065269650875,-0.214980109689583,-0.278105723623529,-0.221969194625,-0.292044321348125,-0.240296630158824,-0.270889525654902,-0.191956420333333,-0.17718333870625,-0.222453223897917,-0.248794762762745,-0.247808029708333,-0.25603567111875,-0.259787030983333,-0.218468674991458,-0.243605874647059,-0.190725264770833,-0.17934652788125,-0.29454410827451,-0.24984209558125,-0.24053484695,-0.266305343254902,-0.260612737735294,-0.222578275176471,-0.214989685583333,-0.224171313375,-0.292939841894118,-0.256428905875,-0.261789099432021,-0.254807628520833,-0.227402544533125,-0.218031389156863,-0.1754536188125,-0.192471264322917,-0.252819594701961,-0.251663166189583,-0.259985715328958
3,"WALKING_UPSTAIRS",-0.358322138881667,-0.350154575210526,-0.374057119366667,-0.341949299823333,-0.345231903622807,-0.352475186066667,-0.342694314068333,-0.347224487841667,-0.363840499228333,-0.332695514926316,-0.361040390676667,-0.326871212548333,-0.324133075754386,-0.335530445298333,-0.348739935374912,-0.333134258877193,-0.36152066233,-0.364103782831667,-0.362307820516667,-0.333854255066667,-0.3793696892,-0.386360492087719,-0.355258216665,-0.345988283545,-0.342530493396491,-0.34208574931,-0.37860013005,-0.365234301083333,-0.366673078131579,-0.356909896833333,-0.362575588233333,-0.381011480050877,-0.3547684806365,-0.383686900283333,-0.359972634273333,-0.32311123954386,-0.384107436231579,-0.371630434466667,-0.369368287785,-0.374348742649123,-0.362705968891667,-0.37100676565,-0.376574771210667,-0.3542993737,-0.364573542245614,-0.3416842081,-0.369832860885,-0.336441567385965,-0.3359653890105,-0.33848353345,-0.370762651970175,-0.344525219122807,-0.376552695157895,-0.368517482866667,-0.395533860393333,-0.375438926421053,-0.361691085491667,-0.354662763183333,-0.351864540083333,-0.3554771444,-0.356391285438596,-0.33796262801,-0.360497476066667,-0.388667480684211,-0.370533525866667,-0.386564880531667
4,"LAYING",-0.75934866077037,-0.737358903566667,-0.753044550351852,-0.711766219289815,-0.70144266562963,-0.719968957333333,-0.753542484994444,-0.74571528862963,-0.757596332724074,-0.734178270112963,-0.749435139277778,-0.688531403081482,-0.681409653407407,-0.697994784240741,-0.744001892577778,-0.720006675116482,-0.756317413009259,-0.751204803351056,-0.747836322166667,-0.739979961018518,-0.758112210644444,-0.73579775237037,-0.748074453844444,-0.73242680717037,-0.721425284327778,-0.739840727488889,-0.75963358487037,-0.684730164385185,-0.747850738594444,-0.77040045502037,-0.778845936809259,-0.687017159751852,-0.699440083222222,-0.705600221233148,-0.744351855703704,-0.668940779937407,-0.759327844764815,-0.763594859092593,-0.770991799027778,-0.712094975927778,-0.726224463796296,-0.735345342574074,-0.746930801777778,-0.682200171016667,-0.741302827314815,-0.76240726587037,-0.770477630851852,-0.661036311424074,-0.686958440453148,-0.693296081666667,-0.709969877074074,-0.671159353648148,-0.750013619255556,-0.773032588872222,-0.77971148092963,-0.656763627211111,-0.674603153759259,-0.683322913375926,-0.756002529740741,-0.675849491538889,-0.756743500753704,-0.757624549059259,-0.769246998609259,-0.701055123516667,-0.713432830651852,-0.718201238203704
4,"SITTING",-0.6781440893625,-0.662796353843137,-0.688049263176471,-0.770407493048125,-0.744204724011765,-0.780214678352941,-0.642795977256875,-0.780653561104167,-0.699535614472319,-0.700268454445098,-0.714547173652941,-0.7829573820625,-0.758479800892157,-0.778375975662745,-0.646622162864706,-0.757105724741176,-0.61877966521875,-0.742030204604167,-0.658368175960784,-0.765992420980392,-0.649147594979167,-0.657668041898039,-0.677994497633333,-0.77599802025,-0.765580443470588,-0.780855122529412,-0.724187357808333,-0.767888332416667,-0.738069493558824,-0.749424645235294,-0.724439735958333,-0.677548535666667,-0.688039177423529,-0.669716031416667,-0.736220950438039,-0.730099093921569,-0.72386208052549,-0.754000888117647,-0.753577015467917,-0.649412751017647,-0.656469203588235,-0.622835760458333,-0.732068751954902,-0.779772834294118,-0.754542033592157,-0.754235704603922,-0.725762439983333,-0.705900677392157,-0.716961511862745,-0.724173245379167,-0.722137870491843,-0.77029056754902,-0.718411767627451,-0.744473193870588,-0.744635162039583,-0.672108120656863,-0.704220088919608,-0.695344810458333,-0.751195917658235,-0.757314609037255,-0.73575611175098,-0.749963230962745,-0.733996128395833,-0.637986363341176,-0.650144775176471,-0.645865964145833
4,"STANDING",-0.679981741315789,-0.66338419417,-0.676255377925926,-0.72459954454386,-0.721371666157895,-0.727486793944444,-0.702285282777193,-0.727198959035088,-0.649073354626316,-0.661198734164912,-0.65441921327963,-0.717440644245614,-0.706520442578947,-0.722877999740741,-0.668378727845614,-0.715224175208772,-0.705964534090526,-0.708180490842105,-0.6919034528,-0.718352126888889,-0.667724999045614,-0.658045058673684,-0.677176316407407,-0.711917555947368,-0.711704774894737,-0.715461706759259,-0.666505832329825,-0.725055676863158,-0.712471222195088,-0.714319292577778,-0.704147952720351,-0.735222515842105,-0.745394663277778,-0.741370439129825,-0.668943212691228,-0.706612319350877,-0.706477037578947,-0.730649476651852,-0.720353837098246,-0.698845414614035,-0.718140875194444,-0.725689750147368,-0.662463405317648,-0.731182750574074,-0.684685111192982,-0.664024800742593,-0.669393636554386,-0.728224907922632,-0.746466468703704,-0.722402834842105,-0.659993789894737,-0.715011945824561,-0.706207657807018,-0.700340789809259,-0.687229390607017,-0.733919045180702,-0.755140500865,-0.736925993122807,-0.660491385025185,-0.733089905574074,-0.716978504035088,-0.722074727392593,-0.719798474631579,-0.70664123527193,-0.751513394148148,-0.738000463126316
4,"WALKING",-0.3753483839645,-0.3915544632725,-0.4052955854,-0.415611498383333,-0.399692221803333,-0.400394015766667,-0.397995067916667,-0.407445598983333,-0.3856375122,-0.378726385055,-0.387650850413333,-0.406910779311667,-0.391502509133333,-0.400129018383333,-0.3993286154,-0.404009276215,-0.396517730803333,-0.387167887278333,-0.404952741716667,-0.388180948816667,-0.392592223916667,-0.407588300153333,-0.384886012,-0.41826933095,-0.408187012416667,-0.410488416526667,-0.390865968208333,-0.390082054833333,-0.364250443183333,-0.380363978106667,-0.380320311871667,-0.392433018775,-0.404490305266667,-0.403514081816667,-0.383124524148333,-0.399652209865167,-0.385741259358333,-0.332528275991667,-0.384681139631667,-0.402187584333333,-0.42067399695,-0.40462992984,-0.372785646745,-0.40160636345,-0.37969207217,-0.392155445866667,-0.379793811876667,-0.402209026636667,-0.389191188248333,-0.397204950236667,-0.37465191585,-0.399588867658333,-0.377943710516667,-0.387594383666667,-0.386440791048333,-0.388349557166667,-0.401670881883333,-0.397563669316667,-0.387360425783333,-0.389675649,-0.381985572215,-0.37025501142,-0.3580124411,-0.401573530698333,-0.392246577633333,-0.405303799166667
4,"WALKING_DOWNSTAIRS",-0.3471276398,-0.333951755402222,-0.355028765022222,-0.250661600422222,-0.239194317777778,-0.237751547984444,-0.338772570157778,-0.19176300598,-0.320351390666667,-0.332413038955556,-0.383232031355556,-0.234466598222222,-0.240442696888889,-0.264832718533333,-0.329680904097778,-0.212192231088889,-0.329402950911111,-0.219031391133333,-0.332594132036667,-0.249833612815556,-0.318691143326667,-0.297310977913333,-0.33220155314,-0.216587197711111,-0.230865335928889,-0.211438751777778,-0.300164217977778,-0.230345704471111,-0.2812177632,-0.253192888888889,-0.259289277186667,-0.328688936666667,-0.340027122533333,-0.300475050535556,-0.31805829304,-0.281746293131111,-0.2285980766,-0.22415694314,-0.220016034277778,-0.316655785733333,-0.325350106844444,-0.299321995157778,-0.324473392013333,-0.243707757422222,-0.269113236777778,-0.306155863222222,-0.315651355977778,-0.2684578444,-0.285020927288889,-0.266721978391333,-0.259423882246667,-0.254171259393333,-0.247032278566667,-0.266876567471111,-0.268770472024444,-0.321142022393333,-0.303862402266667,-0.250509414498444,-0.360762383637778,-0.237577593575556,-0.19397301488,-0.267131043422222,-0.270449289,-0.291128442584444,-0.345171313444444,-0.327078015066667
4,"WALKING_UPSTAIRS",-0.381737578098039,-0.358182784372549,-0.371129408611111,-0.331423125196078,-0.313798930984314,-0.332599650777778,-0.351586127098039,-0.36332809445098,-0.369821049911765,-0.370922181921569,-0.353709197444444,-0.318968869272549,-0.324909208378431,-0.327476857757407,-0.349846808745098,-0.363213214627451,-0.343927124254902,-0.378831389705882,-0.342786341185185,-0.360413335648148,-0.383691811176471,-0.351135875556863,-0.345633813148148,-0.346765256123529,-0.34987549112549,-0.35232920197037,-0.3567542,-0.304588131959098,-0.343567192411765,-0.367570666407407,-0.359476644518431,-0.296428973411765,-0.295628464092593,-0.297585501331373,-0.357143500078431,-0.291130827120588,-0.350649083443137,-0.337580789061111,-0.382252236607843,-0.350217897047059,-0.331483894383518,-0.321705825862745,-0.349052337474074,-0.330685496074074,-0.358843780245098,-0.364580116094444,-0.363258411286275,-0.291922822124706,-0.321585279045741,-0.310063106784314,-0.347020098215686,-0.328626877354902,-0.35978251297451,-0.356565285857407,-0.352424550762745,-0.294283955882353,-0.329449315527778,-0.306232745313725,-0.338032475492593,-0.297068386888889,-0.359468898533333,-0.358669458648148,-0.37294221345098,-0.319991101431373,-0.315423811794444,-0.323500020988235
5,"LAYING",-0.723110755333333,-0.713458942980392,-0.716702014445098,-0.771559912903704,-0.782118526229412,-0.787989034537255,-0.683872649707407,-0.787892152190556,-0.728242495896296,-0.717779223912941,-0.718483635131373,-0.769873451827778,-0.776290470960784,-0.768509292872745,-0.671224871231373,-0.79473552527451,-0.687075475988889,-0.767903757092593,-0.672012835334118,-0.797331317803922,-0.707034404698148,-0.686400749837255,-0.682307682341176,-0.781512488685185,-0.774475884954902,-0.773309982358824,-0.762251799363519,-0.751941102075926,-0.770151927490196,-0.772733102431372,-0.761352670727778,-0.697321759441176,-0.699236017186274,-0.703860821711111,-0.759547762745098,-0.725931481270588,-0.776671288588235,-0.779730694176471,-0.759647488833333,-0.670739470347059,-0.654629696735294,-0.680534629042593,-0.748477552778431,-0.784925182894118,-0.767172638101961,-0.7614472631,-0.758992991133333,-0.735193770658824,-0.730750218376471,-0.742644656640741,-0.752851711221569,-0.783403060682353,-0.764582881380392,-0.768167959313726,-0.762203027592593,-0.708570987392157,-0.706964503568628,-0.730906385157407,-0.757624997470588,-0.729706348027451,-0.76267441372549,-0.770506797901961,-0.75823853537037,-0.668061883686275,-0.670723250913726,-0.686901910822222
5,"SITTING",-0.662900758064286,-0.687978993942222,-0.68685732274,-0.759114859340476,-0.754807268908889,-0.744159519513333,-0.712263605595238,-0.731558459095238,-0.632741052571429,-0.6496508236,-0.654859314155556,-0.766945369285714,-0.749366777155556,-0.7438425132,-0.7435205578,-0.731581625555556,-0.744842618595238,-0.715157620088095,-0.748324011555556,-0.732272367017778,-0.709740022495238,-0.716275280666667,-0.7258052575,-0.752643290047619,-0.751473953577778,-0.732570056444444,-0.629430335738095,-0.775309692897619,-0.669326740224444,-0.659653130666667,-0.637382142190476,-0.790631971126667,-0.789355778288889,-0.798629465880952,-0.607549324022222,-0.771985064955556,-0.724517538935556,-0.712999854155556,-0.694154118730952,-0.774641911828889,-0.77699736304,-0.778396253690476,-0.636798912311111,-0.757173634688889,-0.635809756111111,-0.627387442782222,-0.600209324673809,-0.790757551711111,-0.786867920533333,-0.792082895119048,-0.622573258211111,-0.756735260355556,-0.634190834437778,-0.651822796782222,-0.630389621359524,-0.788091360955556,-0.777590645911111,-0.779232007666667,-0.60807106086,-0.773725046155556,-0.682641429917778,-0.695446250533333,-0.673067762571429,-0.784908526803911,-0.790918243286667,-0.787636915714286
5,"STANDING",-0.724624697624561,-0.737377318219298,-0.76041450942037,-0.67183458954386,-0.680537462873684,-0.670793914037037,-0.704653473578947,-0.645006839917544,-0.705474286245614,-0.715083422064912,-0.741750642755556,-0.693768985,-0.696556700540351,-0.69047417967037,-0.726827773370175,-0.664599570994737,-0.697131468231579,-0.649743406977193,-0.736151720314815,-0.655407537077222,-0.713279796175439,-0.693784990368421,-0.732902713981481,-0.646456053659649,-0.64941149501614,-0.661411596516667,-0.727725467807018,-0.729494696807018,-0.648195394912281,-0.675682266796296,-0.672065602652632,-0.702628960982456,-0.726671801268518,-0.700762594105263,-0.715663041,-0.702881102963158,-0.64651674987193,-0.657743485944444,-0.643538601710526,-0.702499929122807,-0.726210498885185,-0.702718753210526,-0.74520197762963,-0.710988693722222,-0.703443147014035,-0.713542780568518,-0.696889273068421,-0.710316081042105,-0.732117703132778,-0.680940601549123,-0.724759857122807,-0.708097606180702,-0.684948430475965,-0.706034896696296,-0.684435042859649,-0.705582573666667,-0.737860518907407,-0.706956668026316,-0.753015695825926,-0.727386690196296,-0.659785569892982,-0.669292407246296,-0.643595533810526,-0.719389098087719,-0.73611813382963,-0.69336251984386
5,"WALKING",-0.31023677464386,-0.304184102635926,-0.292697004070175,-0.280572311795614,-0.277254103995796,-0.287159232789474,-0.297137012859649,-0.2728845683,-0.289904810318246,-0.290570267027778,-0.314798670515789,-0.260607447789474,-0.244169916888889,-0.265252327698772,-0.312830865122222,-0.267103800261111,-0.301775805477193,-0.304413824754386,-0.302673896564912,-0.296340659719298,-0.295394625063158,-0.296784068603704,-0.291301757324561,-0.273007648070175,-0.263862237333333,-0.271421958859649,-0.296890157426316,-0.269868296701754,-0.333728124814815,-0.306280168307018,-0.304632252107018,-0.303017394148148,-0.289634049882456,-0.29901263007193,-0.337149094259259,-0.244455399966667,-0.288833115092593,-0.306899057578947,-0.271341941877193,-0.308592265242593,-0.313493357226316,-0.304214884087719,-0.299676609162982,-0.266344986549123,-0.315483248133333,-0.296314954970175,-0.314765117282456,-0.250876780605556,-0.241997319217544,-0.251815783035088,-0.300113942122222,-0.273370991837037,-0.319417744518519,-0.313124534607018,-0.311963134957895,-0.27862580087037,-0.280232110942105,-0.279138836050877,-0.286006120135088,-0.2597820374,-0.28501824957037,-0.306967718010526,-0.300130964175439,-0.310585821796296,-0.304336820289298,-0.307789515317544
5,"WALKING_DOWNSTAIRS",-0.107351830084444,-0.127113967270833,-0.126788389958333,-0.125901192546667,-0.1520598185,-0.20626791275,-0.129437829568889,-0.170851135377778,-0.16038752816,-0.133715266133333,-0.15990891965,-0.148721529974222,-0.127636756354167,-0.147213135141667,-0.118099439927083,-0.159275038008333,-0.104161857952287,-0.211287185086667,-0.1123502196125,-0.166827426541667,-0.0843165407111111,-0.0911712235625,-0.129530836691667,-0.231118019275556,-0.180078259814583,-0.177487022804167,-0.164102928722,-0.13401483322,-0.181214852083333,-0.201499938789583,-0.166370247584444,-0.0970262295291667,-0.11268623093125,-0.103175672237778,-0.163355330966667,-0.109665763125,-0.191866306402083,-0.2264303130125,-0.186073748955556,-0.11006197338125,-0.140383868410417,-0.114278202488889,-0.181777364877083,-0.147118576560417,-0.181769062725,-0.198797822229167,-0.19618772934,-0.12068852291875,-0.14383275746875,-0.1128594081,-0.160553547314583,-0.14369162921,-0.15170465879375,-0.169116870260417,-0.164391137815556,-0.124854106422917,-0.146146881895833,-0.122099056468889,-0.174804104332708,-0.153776369860417,-0.167839837104167,-0.192834187523958,-0.221148337622222,-0.100365432025,-0.128672999054167,-0.0820037643777778
5,"WALKING_UPSTAIRS",-0.18332155594375,-0.160864263291667,-0.206062062733333,-0.249054143908333,-0.272978941620833,-0.276513321895556,-0.22530566925,-0.274731411791667,-0.191301217610417,-0.2321554917875,-0.204171796266667,-0.267242982185417,-0.262091419039583,-0.272257472666667,-0.203623374275,-0.265107230010417,-0.210468029033333,-0.276132160166667,-0.219757105611111,-0.2855261566,-0.22503182170625,-0.244598127375,-0.245125319777778,-0.256402835925,-0.277135951625,-0.300643873647778,-0.185421718252083,-0.28418039795625,-0.222253595735417,-0.199407388577778,-0.184587134104167,-0.284808749916667,-0.252923163411111,-0.244681165695833,-0.198378144034167,-0.252297240604167,-0.274818954791667,-0.25236804874,-0.246838555229167,-0.234607723979167,-0.259952230702222,-0.245899263489583,-0.175458669488889,-0.29765514652,-0.229496174114583,-0.217910506596,-0.190725080125,-0.28731250554375,-0.282359052645556,-0.26682266944375,-0.190307310084375,-0.273460270297917,-0.229846880854167,-0.239205725355556,-0.22573779274375,-0.278817448295833,-0.276455799771111,-0.290953083854167,-0.185619202222222,-0.276047385852222,-0.286235492113958,-0.266299881933333,-0.219272142104167,-0.269567784222917,-0.290794972646667,-0.276174069758333
